Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
1.480,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.485,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.497,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.502,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.507,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.513,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.526,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.531,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.537,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.544,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.549,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.554,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.561,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.566,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.572,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.579,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.584,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.596,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.601,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.607,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.613,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.618,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.638,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.648,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.654,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.660,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.665,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.673,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.693,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.702,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.708,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.716,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.732,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.741,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.758,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.766,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.774,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.783,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.798,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.804,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.812,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.828,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.834,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.857,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.864,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.871,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.878,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.884,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.892,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.906,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.913,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.928,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.934,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.941,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.947,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.961,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.967,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.974,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.015,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.044,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.060,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.066,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.073,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.082,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.095,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.161,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.167,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.183,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.191,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.197,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.262,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.270,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.279,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.286,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.294,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.301,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.318,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.326,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.341,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.348,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
