time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
9.6391,,,,,,,,,1920,1080,0
9.6656,,,,,,,,,1920,1080,0
9.6914,,,,,,,,,1920,1080,0
9.7182,,,,,,,,,1920,1080,0
9.7403,,,,,,,,,1920,1080,0
9.7665,,,,,,,,,1920,1080,0
9.7882,,,,,,,,,1920,1080,0
9.8107,,,,,,,,,1920,1080,0
9.8333,,,,,,,,,1920,1080,0
9.8544,,,,,,,,,1920,1080,0
9.8760,,,,,,,,,1920,1080,0
9.8967,,,,,,,,,1920,1080,0
9.9189,,,,,,,,,1920,1080,0
9.9405,,,,,,,,,1920,1080,0
9.9618,,,,,,,,,1920,1080,0
9.9870,,,,,,,,,1920,1080,0
10.0095,,,,,,,,,1920,1080,0
10.0311,,,,,,,,,1920,1080,0
10.0525,,,,,,,,,1920,1080,0
10.0741,,,,,,,,,1920,1080,0
10.0952,,,,,,,,,1920,1080,0
10.1162,,,,,,,,,1920,1080,0
10.1394,,,,,,,,,1920,1080,0
10.1619,,,,,,,,,1920,1080,0
10.1826,,,,,,,,,1920,1080,0
10.2041,,,,,,,,,1920,1080,0
10.2244,,,,,,,,,1920,1080,0
10.2468,,,,,,,,,1920,1080,0
10.2685,,,,,,,,,1920,1080,0
10.2905,,,,,,,,,1920,1080,0
10.3178,,,,,,,,,1920,1080,0
10.3386,,,,,,,,,1920,1080,0
10.3622,,,,,,,,,1920,1080,0
10.3859,,,,,,,,,1920,1080,0
10.4073,,,,,,,,,1920,1080,0
10.4328,,,,,,,,,1920,1080,0
10.4583,,,,,,,,,1920,1080,0
10.4824,,,,,,,,,1920,1080,0
10.5050,,,,,,,,,1920,1080,0
10.5335,,,,,,,,,1920,1080,0
10.5570,,,,,,,,,1920,1080,0
10.5788,,,,,,,,,1920,1080,0
10.6015,,,,,,,,,1920,1080,0
10.6256,,,,,,,,,1920,1080,0
10.6504,,,,,,,,,1920,1080,0
10.6738,,,,,,,,,1920,1080,0
10.6991,,,,,,,,,1920,1080,0
10.7250,,,,,,,,,1920,1080,0
10.7461,,,,,,,,,1920,1080,0
10.7697,,,,,,,,,1920,1080,0
10.7924,,,,,,,,,1920,1080,0
10.8151,,,,,,,,,1920,1080,0
