time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
6.0322,1571.25,891.28,1222.50,377.44,0.636720,0.650518,1222.50,702.56,1920,1080,1
6.0559,1571.67,891.48,1223.34,377.03,0.637158,0.650897,1223.34,702.97,1920,1080,1
6.0790,1572.10,891.61,1224.20,376.78,0.637605,0.651130,1224.20,703.22,1920,1080,1
6.1024,1572.76,891.19,1225.52,377.63,0.638293,0.650346,1225.52,702.37,1920,1080,1
6.1243,1572.76,891.19,1225.52,377.63,0.638293,0.650346,1225.52,702.37,1920,1080,1
6.1501,1573.17,891.65,1226.35,376.70,0.638723,0.651206,1226.35,703.30,1920,1080,1
6.1729,1573.20,891.73,1226.40,376.54,0.638747,0.651348,1226.40,703.46,1920,1080,1
6.1981,1573.18,891.56,1226.36,376.87,0.638731,0.651043,1226.36,703.13,1920,1080,1
6.2241,1573.15,892.12,1226.31,375.77,0.638701,0.652066,1226.31,704.23,1920,1080,1
6.2507,1573.15,892.12,1226.31,375.77,0.638701,0.652066,1226.31,704.23,1920,1080,1
6.2740,1573.13,893.00,1226.25,374.01,0.638673,0.653695,1226.25,705.99,1920,1080,1
6.2966,1573.25,892.94,1226.50,374.13,0.638799,0.653585,1226.50,705.87,1920,1080,1
