time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
8.5019,,,,,,,,,1920,1080,0
8.5256,,,,,,,,,1920,1080,0
8.5480,,,,,,,,,1920,1080,0
8.5706,,,,,,,,,1920,1080,0
8.5952,,,,,,,,,1920,1080,0
8.6179,,,,,,,,,1920,1080,0
8.6393,,,,,,,,,1920,1080,0
8.6652,,,,,,,,,1920,1080,0
8.7012,,,,,,,,,1920,1080,0
8.7223,,,,,,,,,1920,1080,0
8.7470,,,,,,,,,1920,1080,0
8.7711,,,,,,,,,1920,1080,0
8.7927,,,,,,,,,1920,1080,0
8.8154,,,,,,,,,1920,1080,0
8.8371,,,,,,,,,1920,1080,0
8.8607,,,,,,,,,1920,1080,0
8.8872,,,,,,,,,1920,1080,0
8.9101,,,,,,,,,1920,1080,0
8.9319,,,,,,,,,1920,1080,0
8.9537,,,,,,,,,1920,1080,0
8.9761,,,,,,,,,1920,1080,0
8.9989,,,,,,,,,1920,1080,0
9.0227,,,,,,,,,1920,1080,0
9.0429,,,,,,,,,1920,1080,0
9.0668,,,,,,,,,1920,1080,0
9.0904,,,,,,,,,1920,1080,0
9.1112,,,,,,,,,1920,1080,0
9.1359,,,,,,,,,1920,1080,0
9.1596,,,,,,,,,1920,1080,0
9.1859,,,,,,,,,1920,1080,0
9.2062,,,,,,,,,1920,1080,0
9.2264,,,,,,,,,1920,1080,0
9.2492,,,,,,,,,1920,1080,0
9.2735,,,,,,,,,1920,1080,0
