Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
2.594,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.615,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.636,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.656,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.663,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.694,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.702,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.731,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.738,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.746,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.753,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.761,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.767,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.774,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.781,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.794,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.802,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.809,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.816,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.837,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.844,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.865,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.872,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.886,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.894,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.901,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.908,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.915,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.923,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
